Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,Clave partidas,Dependencia,desc_det_anuncio,uc,fecha_presentacion,fecha_pub,uri,scrapped_day
060.820.0580,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-4949,060.820.0580 MATERIALES PARA COLUMNA VERTEBRAL. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. SISTEMA DE COSTILLA PROTESICA VERTICAL EXPANSIBLE EN ALEACION DE TITANIO A MENOS DE QUE SE INDIQUE OTRO MATERIAL EN LA DESCRIPCION. BARRA DE 2.0 MM DE TITANIO PURO.,CLIP DE FIJACION COSTAL DE TITANIO SISTEMA STACOS,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0504,TORNILLOS PARA HUESO ESPONJOSO,*TORNILLO DE HERBERT PARA REDUCCIÓN DE FRACTURAS (TODAS LAS MEDIDAS),PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0382,PLACAS DE TITANIO PURO DE RECONSTRUCCION (RECTA),PLACA DE RECONSTRUCCION 4.5MM RECTA,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0382,PLACAS DE TITANIO PURO DE RECONSTRUCCION (RECTA),PLACA DE RECONSTRUCCION 4.5MM CURVA,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0584,INJERTO,INJERTO DE CABEZA FEMORAL SIN CARTILAGO,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0382,PLACAS DE TITANIO PURO DE RECONSTRUCCION (RECTA),*MINI PLACA EN L DERECHA SISTEMA EN RANGO DE 1.5-2.5,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0382,PLACAS DE TITANIO PURO DE RECONSTRUCCION (RECTA),*MINI PLACA EN L IZQUIERDA SISTEMA EN RANGO DE 1.5-2.5,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0584,INJERTO,IMPLANTE PARA CORPECTOMIA,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0382,PLACAS DE TITANIO PURO DE RECONSTRUCCION (RECTA),MINI PLACA PARA MENTON SISTEMA 1.5-2.5,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0382,PLACAS DE TITANIO PURO DE RECONSTRUCCION (RECTA),PLACA DE RECONSTRUCCION LCP Y DCP 4 ORIFICIOS,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0382,PLACAS DE TITANIO PURO DE RECONSTRUCCION (RECTA),PLACA DE RECONSTRUCCION LCP Y DCP 6 ORIFICIOS,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0382,PLACAS DE TITANIO PURO DE RECONSTRUCCION (RECTA),MINI PLACA RECTA SISTEMA 1.5-2.5,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0382,PLACAS DE TITANIO PURO DE RECONSTRUCCION (RECTA),MINI PLACA RECTA 16 ORIFICIOS SISTEMA 1.5-2.5,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
060.506.2785,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-8256,060.506.2785 IMPLANTES MATRIZ O ESPONJA DE COLÁGENO: 7.5 CM X 7.5 CM. PIEZA.,MATRIZ OSEA DESMINERALIZADA 5 CC CON NANOPARTICULAS DE HIDROXIAPATITA EN JERINGA,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0562,ANCLAS QUIRURGICAS,ANCLAS SWIVE LOCK 3.5/5.0,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
060.746.7099,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-4718,060.746.7099 PROTESIS DE CADERA CEMENTADA DE CROMO-COBALTO CON O SIN MOLIBDENO ACERO CROMO O ACERO INOXIDABLE AL ALTO NITROGENO. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. INCLUYE DIMENSIONES INTERMEDIAS ENTRE LAS ESPECIFICADAS. COMPONENTES FEMORALES VASTAGO RECTO PERFIL NORMAL CON CONO 12-14. ANCHO DE: 7.0 MM A 18.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,PROTESIS TOTAL CADERA CEMENTADA Y NO CEMENTADA VASTAGOS 15-20,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
060.820.1109,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-5001,060.820.1109 SISTEMAS DE OSTEOSINTESIS.. PLACAS. SISTEMA DE PLACAS DE BAJO CONTACTO 2.4 MM Y 2.7 MM. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA DE BAJO CONTACTO DE COMPRESION BLOQUEADA DORSAL Y PALMAR PARA FRACTURAS DE RADIO DISTAL. PLACA DE BAJO CONTACTO DE COMPRESION BLOQUEADA PARA RADIO DISTAL DORSAL. PLACA DE BAJO CONTACTO DE COMPRESION BLOQUEADA DE TITANIO PURO 2.4 MM EN T PARA RADIO DISTAL DORSAL. CUERPO DE 3 O 4 AGUJEROS. CABEZA DE 3 AGUJEROS. PIEZA. PLACA DE BAJO CONTACTO DE COMPRESION BLOQUEADA DE TITANIO PURO 2.4 MM PARA RADIO DISTAL DORSAL. RECTA DE 5 Y 6 AGUJEROS. PIEZA. PLACA DE BAJO CONTACTO DE COMPRESION BLOQUEADA DE TITANIO PURO 2.4 MM EN L PARA RADIO DISTAL DORSAL. ACODADA HACIA LA DERECHA O HACIA LA IZQUIERDA. CUERPO DE 3 O 4 AGUJEROS. CABEZA DE 2 O 3 AGUJEROS. PIEZA. PLACA DE BAJO CONTACTO DE COMPRESION BLOQUEADA DE TITANIO PURO 2.4 MM EN L PARA RADIO DISTAL DORSAL. OBLICUA ACODADA HACIA LA DERECHA O HACIA LA IZQUIERDA. CUERPO DE 3 O 4 AGUJEROS. CABEZA DE 3 AGUJEROS. PIEZA. PLACA DE BAJO CONTACTO DE COMPRESION BLOQUEADA PARA RADIO DISTAL PALMAR. PLACA DE BAJO CONTACTO DE COMPRESION BLOQUEADA DE TITANIO PURO 2.4 MM PARA RADIO DISTAL EXTRALARGA. CUERPO DE 8 A 12 AGUJEROS. CABEZA DE 3 AGUJEROS. PIEZA. PLACA DE BAJO CONTACTO DE COMPRESION BLOQUEADA DE TITANIO PURO 2.4 MM PARA RADIO DISTAL PALMAR IZQUIERDA O DERECHA. CUERPO DE 3 O 5 AGUJEROS. CABEZA DE 5 AGUJEROS. PIEZA. TORNILLO DE CORTICAL CON CABEZA ENTRADA EN ESTRELLA DE 2.4 MM EN ALEACION DE TITANIO. AUTORROSCANTE. LONGITUD DE 6.0 MM A 40.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE CORTICAL CON CABEZA ENTRADA EN ESTRELLA DE 2.7 MM EN ALEACION DE TITANIO. AUTORROSCANTE. LONGITUD DE 6.0 MM A 30.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO. TORNILLO DE BLOQUEO DE 2.4 MM EN ALEACION DE TITANIO. AUTORROSCANTE. LONGITUD DE 6.0 MM A 30.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO DE 2.7 MM EN ALEACION DE TITANIO. AUTORROSCANTE. LONGITUD DE 6.0 MM A 30.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,PLACA ANATOMICA RADIO DISTAL DORSAL (INCLUIR PERNOS) CON SET DE COLOCACION,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
060.746.7099,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-4718,060.746.7099 PROTESIS DE CADERA CEMENTADA DE CROMO-COBALTO CON O SIN MOLIBDENO ACERO CROMO O ACERO INOXIDABLE AL ALTO NITROGENO. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. INCLUYE DIMENSIONES INTERMEDIAS ENTRE LAS ESPECIFICADAS. COMPONENTES FEMORALES VASTAGO RECTO PERFIL NORMAL CON CONO 12-14. ANCHO DE: 7.0 MM A 18.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,PROTESIS TOTAL DE CADERA CEMENTADA Y NO CEMENTADA VASTAGOS 5-9,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0235,GRAPAS HEMOSTATICAS DE TITANIUM FERRONOMAGNETICO,"GRAPA BLOUNT (CHICO, MEDIANO, GRANDE)",PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-0235,GRAPAS HEMOSTATICAS DE TITANIUM FERRONOMAGNETICO,"GRAPA COVENTRY ESCALON (CHICO, MEDIANO, GRANDE)",PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
060.725.9421,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-4647,060.725.9421 PLACAS. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PLACA ANGULADA A 130 GRADOS. NUMERO DE ORIFICIOS: 4. LONGITUD DE LA HOJA: DE 50.0 MM A 110.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,PLACA ANATOMICA LCP HUMERO PROXIMAL,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
060.725.9421,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-4647,060.725.9421 PLACAS. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PLACA ANGULADA A 130 GRADOS. NUMERO DE ORIFICIOS: 4. LONGITUD DE LA HOJA: DE 50.0 MM A 110.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,PLACA ANATOMICA LCP CUBITO PROXIMAL,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
060.725.8761,E-2025-00007458,LA-51-GYN-051GYN060-T-3-2025,25401,25401-4636,060.725.8761 FIJACION INTERNA PARA COLUMNA VERTEBRAL DE TITANIO O ALEACION DE TITANIO. TODOS LOS COMPONENTES DEBEN SER COMPATIBLES ENTRE SI. LA SELECCION DEL MATERIAL Y LAS MEDIDAS ESTARA A CARGO DE LAS UNIDADES DE ATENCION DE ACUERDO A SUS NECESIDADES. PLACA ANTERIOR. PERFIL O ESPESOR DE 1.5 MM A 2.5 MM. LONGITUD DE 19.0 MM A 110 MM DE TITANIO O ALEACION DE TITANIO. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,PROTESIS DE CUERPO VERTEBRAL CERVICAL/LUMBAR,PIEZA,,25401,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,"ADQUISICIÓN DE MATERIALES, ACCESORIOS Y SUMINISTROS MÉDICOS - OSTEOSINTESIS, PARA EL HOSPITAL GENERAL DOCTOR SANTIAGO RAMON Y CAJAL, Y LA CLÍNICA HOSPITAL GÓMEZ PALACIO, DE LA SUBDELEGACIÓN DEL ISSSTE EN DURANGO.",DEPARTAMENTO DE RECURSOS MATERIALES Y OBRAS,10/02/2025 09:30,21/01/2025 21:42,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1dad4cddf751466287d023cd12a93dfb/procedimiento,22/01/2025
