Clave compendio,Clave Cucop,Descripción detallada,Codigo del expediente,Número del procedimiento o contratación,Dependencia,Número Unidad Compradora,Nombre Unidad Compradora,Fecha y hora de la publicación,Año del ejercicio presupuestal,Clave partidas,Proveedor,Número de contrato,Fecha de inicio,Fecha de fin,Importe Unitario sin Impuestos,Total Sin IVA,Total con IVA,uri,scrapped_day,total cantidad minima
010.000.4326.00,25301-0032,ACETILCISTEINA SOLUCION AL 20% CADA AMPOLLETA CONTIENE: ACETILCISTEINA 400 MG ENVASE CON 5 AMPOLLETAS CON 2 ML (200 MG/ML).,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR024,"OOAD, ESTADO DE MEXICO PONIENTE, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/05/2024 13:18,2024,25301,SODEIME INGENIERIA MEDICA SA DE CV,D4P0245 Y D4P0246 / 050GYR024I09624-012-00,14/05/2024,28/05/2024,"$2,600.00","$44,200.00","$44,200.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024,
010.000.0811.00,25301-0975,FLUOCINOLONA CREMA CADA G CONTIENE: ACETONIDO DE FLUOCINOLONA 0.1 MG ENVASE CON 20 G.,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR024,"OOAD, ESTADO DE MEXICO PONIENTE, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/05/2024 13:18,2024,25301,SODEIME INGENIERIA MEDICA SA DE CV,D4P0245 Y D4P0246 / 050GYR024I09624-012-00,14/05/2024,28/05/2024,$17.00,"$35,292.00","$35,292.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024,
010.000.4483.00,25301-2624,FLUOXETINA. CAPSULA O TABLETA. CADA CAPSULA O TABLETA CONTIENE: CLORHIDRATO DE FLUOXETINA EQUIVALENTE A 20 MG DE FLUOXETINA. ENVASE CON 28 CAPSULAS O TABLETAS.,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR024,"OOAD, ESTADO DE MEXICO PONIENTE, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/05/2024 13:18,2024,25301,GADMAR SA DE CV,D4P0247 / 050GYR024I09624-006-00,14/05/2024,28/05/2024,$9.80,"$45,971.80","$45,971.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024,
010.000.4141.00,25301-1512,MOMETASONA SUSPENSION PARA INHALACION CADA 100 ML CONTIENE: FUROATO DE MOMETASONA MONOHIDRATADA EQUIVALENTE A 0.050 G DE FUROATO DE MOMETASONA ANHIDRO ENVASE NEBULIZADOR CON 18 ML Y VALVULA DOSIFICADORA (140 NEBULIZACIONES DE 50,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR024,"OOAD, ESTADO DE MEXICO PONIENTE, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/05/2024 13:18,2024,25301,GADMAR SA DE CV,D4P0248 / 050GYR024I09624-005-00,14/05/2024,28/05/2024,$108.00,"$323,460.00","$323,460.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024,
010.000.4483.00,25301-2624,FLUOXETINA CAPSULA A 20 MG DE FLUOXETINA. ENVASE CON 14 CAPSULAS O TABLETAS.,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR024,"OOAD, ESTADO DE MEXICO PONIENTE, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/05/2024 13:18,2024,25301,GADMAR SA DE CV,D4P0249 / 050GYR024I09624-004-00,14/05/2024,28/05/2024,$9.80,"$52,802.40","$52,802.40",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024,
010.000.2662.00,25301-1731,PIRIDOSTIGMINA GRAGEA O TABLETA CADA GRAGEA O TABLETA CONTIENE: BROMURO DE PIRIDOSTIGMINA 60 MG ENVASE CON 20 GRAGEAS.,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR024,"OOAD, ESTADO DE MEXICO PONIENTE, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/05/2024 13:18,2024,25301,GADMAR SA DE CV,D4P0249 / 050GYR024I09624-004-00,14/05/2024,28/05/2024,$59.00,"$71,095.00","$71,095.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024,
010.000.0593.00,25301-1251,LENALIDOMIDA. CAPSULA CADA CAPSULA CONTIENE: LENALIDOMIDA 25 MG.ENVASE CON 21 CAPSULAS.,E-2023-00018175,AA-12-NCG-012NCG001-N-99-2023,012NCG - INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,012NCG001,SUBDIRECCION DE RECURSOS MATERIALES Y SERVICIOS GENERALES,24/03/2023 12:32,2023,25301,GRUPO UNIMEDICAL SOLUCIONES SA DE CV,INCMN/0715/1/AD0213/23,25/01/2023,31/12/2023,"$3,858.38","$2,754,883.32","$2,754,883.32",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5214dcee6f82474098284753ed92b2c2/procedimiento,30/07/2024,
010.000.4329.00,25301-1515,MONTELUKAST COMPRIMIDO MASTICABLE CADA COMPRIMIDO CONTIENE: MONTELUKAST SODICOEQUIVALENTE A 5 MG DE MONTELUKAST ENVASE CON 30 COMPRIMIDOS.,E-2023-00080622,AA-50-GYR-050GYR001-N-274-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR001,"DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",12/09/2023 11:21,2023,25301,MDC BIOMEDICAL SAS DE CV,D3P0532,07/09/2023,17/09/2023,$88.00,"$51,128.00","$51,128.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9a7e6bed37c64fcdbc17e98c8b76ea08/procedimiento,30/07/2024,
010.000.6345.00,25301-3914,VEDOLIZUMAB,E-2023-00099738,AA-50-GYR-050GYR020-T-222-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR020,"UMAE HOSPITAL DE ESPECIALIDADES, C.M.N.O. DEPARTAMENTO DE ABASTECIMIENTO",17/10/2023 16:15,2023,25301,COMERCIALIZADORA ARVIEN SA DE CV,ABTA23EJ03050128,13/10/2023,20/10/2023,"$32,578.26","$195,469.56","$195,469.56",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fb4151ec1bb848448daff396b2aa989d/procedimiento,30/07/2024,
010.000.6345.00,25301-3914,VEDOLIZUMAB,E-2023-00099738,AA-50-GYR-050GYR020-T-222-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR020,"UMAE HOSPITAL DE ESPECIALIDADES, C.M.N.O. DEPARTAMENTO DE ABASTECIMIENTO",17/10/2023 16:15,2023,25301,COMERCIALIZADORA ARVIEN SA DE CV,ABTA23EJ03050129,13/10/2023,20/10/2023,"$32,578.26","$195,469.56","$195,469.56",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fb4151ec1bb848448daff396b2aa989d/procedimiento,30/07/2024,
,25501-0101,CAJAS DE PLÁSTICO 50 CM LARGO X 40 CM ANCHO X 20 CM DE ALTURA CAT. SCI016 MARCA LABPRODUCS,E-2024-00083160,AA-12-NDF-012NDF999-N-436-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,30/07/2024 18:22,2024,25501,HI-TEC MEDICAL SA DE CV,REQUISICIÓN 240708 HI-TEC MEDICAL SA DE CV,31/05/2024,31/12/2024,"$2,950.00","$274,350.00","$318,246.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/0efe734575f9439381bbebeb35499c56/procedimiento,30/07/2024,
060.207.0054,25401-8320,06020700130002 CIRCUITOS. DE VENTILACION PARA ANESTESIA DE POLIVINILO CONSTA DE DOS MANGUERAS UN FILTRO CONEXION EN Y DE PLASTICO CODO MASCARILLA Y BOLSAS DE 3 Y 5 LTS. EQUIPO.,E-2024-00034733,AA-50-GYR-050GYR049-T-61-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR049,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",23/04/2024 11:23,2024,25401,COMERCIALIZADORA MSA MEDICA SA DE CV,D4P0046,12/04/2024,31/12/2024,$191.00,"$155,665.00","$180,571.40",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4e6f1b97db36493abc12b47fb7cd201f/procedimiento,30/07/2024,
080.829.4342,25401-7538,08082943421201 REACTIVOS QUIMICOS. ALCOHOL ETILICO CON 96 GRADOS GL. TECNICO. ENVASE CON 18 LITROS. TA.,E-2024-00034733,AA-50-GYR-050GYR049-T-61-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR049,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",23/04/2024 11:23,2024,25401,ALFREDO JAIMES GARCIA,D4P0047,12/04/2024,31/12/2024,"$3,977.82","$103,423.32","$119,971.05",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4e6f1b97db36493abc12b47fb7cd201f/procedimiento,30/07/2024,
080.823.0130,25401-7055,08082301300000 SOLUCIONES AMORTIGUADORAS. SOLUCION AMORTIGUADORA PARA LA TINCION DE WRIGHT. FRASCO CON 100 ML. 5 ML SE DILUYEN A UN LITRO. RTC.,E-2024-00034733,AA-50-GYR-050GYR049-T-61-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR049,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",23/04/2024 11:23,2024,25401,CARMEN DE LA MADRID HERNANDEZ,D4P0048,12/04/2024,31/12/2024,$81.25,$325.00,$377.00,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4e6f1b97db36493abc12b47fb7cd201f/procedimiento,30/07/2024,
080.835.0615,25401-7963,"08083506151101 SUSTANCIAS BIOLOGICAS. ANTI B. ANTISUERO PARA TIPIFICAR LA SANGRE, DE ORIGEN MONOCLONAL. FRASCO CON 10 ML. RTC.",E-2024-00034733,AA-50-GYR-050GYR049-T-61-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR049,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",23/04/2024 11:23,2024,25401,CARMEN DE LA MADRID HERNANDEZ,D4P0051,12/04/2024,31/12/2024,$163.22,"$4,080.50","$4,733.38",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4e6f1b97db36493abc12b47fb7cd201f/procedimiento,30/07/2024,
010.000.5880.00,25301-2316,FULVESTRANT. SOLUCION INYECTABLE. CADA JERINGA PRELLENADA CONTIENE: FULVESTRANT 250 MG ENVASE CON 2 JERINGAS. PRELLENADAS CON 5 ML CADA UNA.,E-2023-00067888,AA-50-GYR-050GYR010-T-86-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR010,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,01/08/2023 12:34,2023,25301,FARMACEUTICOS MAYPO SA DE CV,D3P0316,01/08/2023,31/12/2023,"$9,987.87","$59,927.22","$59,927.22",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b0ecccc403a84183b5aa08bb6b93168f/procedimiento,30/07/2024,
010.000.6186.00,25301-3419,BARICITINIB. TABLETA. CADA TABLETA CONTIENE: BARICITINIB 4 MG.,E-2023-00067888,AA-50-GYR-050GYR010-T-86-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR010,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,01/08/2023 12:34,2023,25301,FARMACEUTICOS MAYPO SA DE CV,D3P0316,01/08/2023,31/12/2023,"$5,239.19","$26,195.95","$26,195.95",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b0ecccc403a84183b5aa08bb6b93168f/procedimiento,30/07/2024,
,25401-0003,PROTESIS DE REVISION CON APOYO DIAFISIARIO DE RODILLA IZQUIERDA,E-2023-00028690,AA-51-GYN-051GYN073-N-43-2023,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN073,SUBDIRECCIÒN ADMINISTRATIVA DEL HOSPITAL REGIONAL 1º DE OCTUBRE,27/04/2023 19:33,2023,25401,SOLUCIONES CRANEOMED SA DE CV,090/201/SA/CRM/AD/053/2023,03/03/2023,10/03/2023,"$198,000.00","$198,000.00","$229,680.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3563c2405ce74effadc018a1fcb188e4/procedimiento,30/07/2024,
,25401-0052,2.060.483.0125.00.02.HOJA PARA BISTURI. DE ACERO INOXIDABLE. EMPAQUE INDIVIDUAL. ESTERILES Y DESECHABLES. PIEZA DEL NUM. 11. ENVASE CON 100 PIEZAS..CJA.100.PZA.6,E-2023-00010181,AA-50-GYR-050GYR046-T-12-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,28/02/2023 10:22,2023,25401,PROVEEDOR HOSPITALARIO Y DE SALUD SA DE CV,D3P0040,27/02/2023,09/03/2023,$278.82,"$1,672.92","$1,940.5872",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c8e513c4c4854c98b1131d6418c61d9f/procedimiento,30/07/2024,
535.725.0017,25401-3502,"3.060.783.0056.11.01.RESERVORIOS PARA LIQUIDO CEFALORRAQUIDEO, DE 24 A 25 MM DE DIAMETRO. TAMANO ADULTO. TIPO: OMMAYA..PZA.1.PZA.2",E-2023-00010181,AA-50-GYR-050GYR046-T-12-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,28/02/2023 10:22,2023,25401,INSTRUMENTOS MEDICOS INTERNACIONALES SA DE CV,D3P0041,27/02/2023,09/03/2023,"$6,689.00","$13,378.00","$15,518.48",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c8e513c4c4854c98b1131d6418c61d9f/procedimiento,30/07/2024,
040.000.0242.00,25301-0947,040 000 0242 00 00 FENTANILO SOLUCION INYECTABLE CADA AMPOLLETA O FRASCO AMPULA CONTIENE: CITRATODE FENTANILO EQUIVALENTE A 0.5 MG DE FENTANILO. ENVASE CON 6 AMPOLLETAS OFRASCOS AMPULA CON 10 ML. ENV 6 AFA,E-2024-00081261,AA-50-GYR-050GYR002-T-159-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR002,JEFATURA DE SERVICIOS ADMINISTRATIVOS,22/07/2024 17:24,2024,25301,DISTRIBUIDORA INTERNACIONAL DE MEDICAMENTOS Y EQUIPO MEDICO SA D,D4P0413 | 050GYR002T15924-001-00,22/07/2024,01/08/2024,$410.00,"$135,300.00","$135,300.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/537df498d760429baaed2c2f429eafa2/procedimiento,30/07/2024,
,25401-0587,"SET DE LIGADURAS PARA VARICES TIPO O SIMILAR A ""SAEED MULTI-BAND LIGATOR MBL-6"" CON 6 LIGAS, BARRIL DE COLOR CLARO Y MAYOR LUMEN PARA MEJORAR VISUALIZACION. BANDA DE ALERTA PARA RECORDAR AL OPERADOR QUE SOLO QUEDA UNA BANDA POR DISPARAR. LIGAS CON DISEÑO CUADRADO PARA MEJORAR LA RETENCION DE LA BAND",E-2023-00110410,AA-12-M7A-012M7A001-N-272-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO939,HOSPITAL DE ESPECIALIDADES PEDIATRICAS,06/11/2023 12:49,2023,25401,ENDOMEDICA SA DE CV,CRAE-ADM141CS-23,01/10/2023,31/12/2023,"$2,320.00","$69,600.00","$80,736.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bf94af6ff5064ad3b46280650d3981cc/procedimiento,30/07/2024,
,25401-0065,"060.125.0582.00.02 BOLSA PARA ILEOSTOMIA O COLOSTOMIA. TAMAÑO ADULTO. AUTOADHERIBLE, DE PLASTICO, GRADO MEDICO, SUAVE, TRANSPARENTE, A PRUEBA DE OLOR, DRENABLE, EN FORMA DE BOTELLA DE 30 X 15 CM, ABIERTA EN SU PARTE MAS ANGOSTA, CON CUELLO DE 6 A 9 CM DE ANCHO Y 3.0 A 6.2 CM DE LARGO, CON PINZA DE SEGURIDAD O MECANISMO DE CIERRE, CON PROTECTOR DE PIEL INTEGRADO A BASE DE CARBOXIMETILCELULOSA SODICA, CON ADHESIVO, CON GUIA RECORTABLE QUE PERMITA ABRIR ORIFICIO PARA EL ESTOMA A DIFERENTES MEDIDAS QUE VAN DE 25 A 60 MM, LA CARA INTERNA DE LA BOLSA DEBERA TENER UN PROTECTOR QUE EVITE LA IRRITACION DE LA PIEL.",E-2023-00124262,AA-50-GYR-050GYR010-N-168-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR010,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,30/11/2023 16:47,2023,25401,MEDICAL GDL S DE RL DE CV,D3P0522,29/11/2023,31/12/2023,$33.00,"$6,336.00","$7,349.76",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/236947fba6d246f097b3a2ebcff09dec/procedimiento,30/07/2024,
,25401-0065,"060.125.0582.00.02 BOLSA PARA ILEOSTOMIA O COLOSTOMIA. TAMAÑO ADULTO. AUTOADHERIBLE, DE PLASTICO, GRADO MEDICO, SUAVE, TRANSPARENTE, A PRUEBA DE OLOR, DRENABLE, EN FORMA DE BOTELLA DE 30 X 15 CM, ABIERTA EN SU PARTE MAS ANGOSTA, CON CUELLO DE 6 A 9 CM DE ANCHO Y 3.0 A 6.2 CM DE LARGO, CON PINZA DE SEGURIDAD O MECANISMO DE CIERRE, CON PROTECTOR DE PIEL INTEGRADO A BASE DE CARBOXIMETILCELULOSA SODICA, CON ADHESIVO, CON GUIA RECORTABLE QUE PERMITA ABRIR ORIFICIO PARA EL ESTOMA A DIFERENTES MEDIDAS QUE VAN DE 25 A 60 MM, LA CARA INTERNA DE LA BOLSA DEBERA TENER UN PROTECTOR QUE EVITE LA IRRITACION DE LA PIEL.",E-2023-00124262,AA-50-GYR-050GYR010-N-168-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR010,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,30/11/2023 16:47,2023,25401,MEDICAL GDL S DE RL DE CV,D3P0523,29/11/2023,31/12/2023,$33.00,"$6,336.00","$7,349.76",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/236947fba6d246f097b3a2ebcff09dec/procedimiento,30/07/2024,
,25401-0065,"060.125.0590.11.01 BOLSAS PARA ILEOSTOMIA O COLOSTOMIA, EQUIPO COMPUESTO DE: CUATRO BOLSAS DE PLASTICO, GRADO MEDICO, SUAVE, TRANSPARENTE, A PRUEBA DE OLOR, DRENABLES, EN FORMA BOTELLA DE 30 X 15 CM ABIERTA EN SU PARTE MAS ANGOSTA CON CUELLO, ANCHO 6 A 9 CM Y LARGO 3.0 A 6.2 CM, CON SISTEMA DE ENSAMBLE HERMETICO PARA LA PLACA PROTECTORA Y QUE PERMITA INSERTAR UN CINTURÓN ELASTICO, CON PINZA DE SEGURIDAD O MECANISMO DE CIERRE, LA CARA INTERNA DE LA BOLSA DEBERA TENER UN PROTECTOR QUE EVITE LA IRRITACION DE LA PIEL. CUATRO PLACAS PROTECTORAS DE LA PIEL A BASE DE CARBOXIMETILCELULOSA SODICA CON ADHESIVO Y SISTEMA DE ARO DE ENSAMBLE HERMETICO DE 55 A 70 MM DE DIAMETRO, CON ORIFICIO INICIAL PARA EL ESTOMA Y GUIA QUE PERMITA ABRIRLO DE 25 MM HASTA 60 MM, SEGUN EL DIAMETRO DEL ARO DEL ENSAMBLE CORRESPONDIENTE.",E-2023-00124262,AA-50-GYR-050GYR010-N-168-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR010,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,30/11/2023 16:47,2023,25401,MEDICAL GDL S DE RL DE CV,D3P0523,29/11/2023,31/12/2023,$209.00,"$258,533.00","$299,898.28",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/236947fba6d246f097b3a2ebcff09dec/procedimiento,30/07/2024,
,25401-0605,"EQUIPO DESECHABLE PARA CIRUGIA DE EXTREMIDAD ADULTO QUE CONSTA DE: 3 BATAS PARA CIRUJANO CON REFUERZO IMPERMEABLE EN LA PARTE FRONTAL Y MANGAS CON DOS CAPAS DE POLIPROPILENO 100 % DE 70 GRS CON LAMINADO INTERMEDIO CON TARJETA DE TRANSFERENCIA PARA TECNICA ESTERIL CON PUÑO DE POLIESTER Y ALGODON TALLA GRANDE, EXTRALARGA (95 CM DE LA CINTURA AL TOBILLO), 1 BATA PARA CIRUJANO CON REFUERZO IMPERMEABLE EN LA PARTE FRONTAL Y MANGAS CON DOS CAPAS DE POLIPROPILENO 100 % DE 70 GRS CON LAMINADO INTERMEDIO CON TARJETA DE TRANSFERENCIA PARA TECNICA ESTERIL CON PUÑO DE POLIESTER Y ALGODON TALLA EXTRAGRANDE, EXTRALARGA (95 CM DE LA CINTURA AL TOBILLO), 1 BATA PARA INSTRUMENTISTA TALLA MEDIANA REPELENTE Y RESISTENTE A LIQUIDOS, DE POLIPROPILENO 100% (50G) CON TARJETA DE TRANSFERENCIA P/TECNICA ESTERIL C/PUÑOS DE POLIESTER Y/O ALGODON, 1 BOLSA PARA SUTURA PAPEL GRADO MEDICOC/ADHESIVO DE 4.8 +- 2 CM EN SU PARTE POSTERIOR PARA FIJARSE EN LA MESA DE RIÑON 60 X 12 CM, 4 CAMPOS DE 60 CM X 65, 5 CON ADHESIVOS DE 5 CM, 1 CUBIERTA MESA DE RIÑON REFORZADA DE POLIPROPILENO 100 % (60G) LAMINADA EN SU TOTALIDAD DE 195 X 280 CM, 1 FUNDA PARA MESA DE MAYO, CON REFUERZO POLIPROPILENO 45G CON TRATAMIENTO ABSORBENTE DE 60 X 140 CM, 1 ESTOQUINETE IMPERMEABLE 6"" X 48"", 1 VENDA AUTOADHERENTE COBAN DE 10 CM, 1 SABANA SUPERIOR 210 X 310 CM, 10 CM CON FENESTRACION CIRCULAR 7.5 CM CON MATERIAL QUE AJUSTE A LA EXTREMIDAD, LIBRE DE LATEX REFUERZO POLIPROPILENO TRATAMIENTO ABSORBENTE 45 G DOS SUJETADORES P/CABLE CON DOS ORIFICIOS C/U, 1 SABANA EN U IMPERMEABLE POLIETILENO DE 54"" X 76 "", APERTURA DE U DE 45X15 CM 2 CM C/ADHESIVOS DE 5 CM, 4 COMPRESAS DE SECADO ABSORBENTE 17 X 20 CM, 1 VENDA SMARCH 14 CM, 1 MARCADOR DE PIEL ESTANDAR, 1 JERINGA PARA IRRIGACIÓN ASEPTO 60 ML, 1 TUBO DE SUCCIÓN, 1 CANULA YANKAWER CON PASO DE AIRE. EQUIPO",E-2024-00011408,AA-12-NDF-012NDF999-N-83-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,08/02/2024 20:47,2024,25401,OBJETIVO EN LA SALUD SA DE CV,INR/2024/133,01/02/2024,12/02/2024,"$1,523.57","$304,714.00","$353,468.24",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5b2970c258f74d5b82091353eaadaecc/procedimiento,30/07/2024,
,25401-0605,"EQUIPO QUIRURGICO DESECHABLE PARA CABEZA Y CUELLO DE POLIPROPILENO 100% 50GR Y/O DE CELULOSA 60% Y POLIESTER 40% QUE CONSTA DE: 3 BATAS PARA CIRUJANO POLIPROPILENO 100 % 50 GRS REPELENTES Y RESISTENTES A LIQUIDOS CON TARJETA DE TRANSFERENCIA PARA TECNICA ESTERIL CON PUÑO DE POLIESTER O ALGODON TALLA GRANDES, 1 BATA PARA INSTRUMENTISTA TALLA MEDIANA REPELENTE Y RESISTENTE A LIQUIDOS POLIPROPILENO 100 % (50G) CON TARJETA DE TRANSFERENCIA, 1 BOLSA PARA SUTURA PAPEL GRADO MEDICO CON ADHESIVO EN PARTE POSTERIOR P/FIJARSE A LA MESA DE RIÑON, 1 CAMPO QUIRURGICO DE 90 CM X 120 +/- 5 CM CON CAPELINA INTEGRADA DE 95 CM X 125 CM, 1 CUBIERTA PARA MESA DE RIÑON, CON REFUERZO DE POLIPROPILENO 100%, (60G) DE 1.75 X 2.60 M UNA FUNDA P/MESA DE MAYO CON REFUERZO DE POLIPROPILENO 100% 45G DE 58X137 CM, UNA SABANA EN FORMA DE U DE 195 X279 CM CON APERTURA DE 70 X 7 CM CON ADHESIVO CON REFUERZO DE POLIPROPILENO 100 % 45 G CON DOS SUJETADORES PARA CABLES CON DOS ORIFICIOS CADA UNO Y 4 TOALLAS ABSORBENTES DE 32X32 CM . EQUIPO",E-2024-00011408,AA-12-NDF-012NDF999-N-83-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,08/02/2024 20:47,2024,25401,OBJETIVO EN LA SALUD SA DE CV,INR/2024/133,01/02/2024,12/02/2024,$595.80,"$35,748.00","$41,467.68",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/5b2970c258f74d5b82091353eaadaecc/procedimiento,30/07/2024,
