Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,uri,scrapped_day
,E-2023-00085112,AA-50-GYR-050GYR045-T-290-2023,25501,25501-0088,REACTIVOS QUIMICOS PARA USO DE LABORATORIO DE MEDICION,379-760-9769-00-01TACROLIMUS PRETRATAMIENTO PARA LAS MUESTRAS NOMBRE COMERCIAL TACROLIMUS PRETRATAMIENTO DE MUESTRAS. PRESENTACION: CAJA CON 4 FRASCOS DE 29 ML CADA UNO. NUMERO DE CATALOGO: 8R079. PARA SU USO EN EL EQUIPO: CLAVE 533 819 0738,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d50a65f16be640dd9bfcfc8175be85e6/procedimiento,19/08/2024
,E-2023-00085112,AA-50-GYR-050GYR045-T-290-2023,25501,25501-0088,REACTIVOS QUIMICOS PARA USO DE LABORATORIO DE MEDICION,379-760-9611-00-01REACTIVO PARA LA DETERMINACION DE LOS NIVELES DE TACROLIMUS EN SANGRE NOMBRE COMERCIAL EMIT 2000 TACROLIMUS. PRESENTACION: CAJA CON 3 FRASCOS 1 CON 22 ML Y 2 CON 10 ML. NUMERO DE CATALOGO: 8R019.PARA SU USO EN EL EQUIPO: CLAVE 533 819,PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d50a65f16be640dd9bfcfc8175be85e6/procedimiento,19/08/2024
,E-2023-00085112,AA-50-GYR-050GYR045-T-290-2023,25501,25501-0088,REACTIVOS QUIMICOS PARA USO DE LABORATORIO DE MEDICION,379-760-9603-00-01REACTIVO PARA LA DETERMINACION DE LOS NIVELES DE CICLOSPORINA EN SANGRE NOMBRE COMERCIAL EMIT 2000 CICLOSPORINA. PRESENTACION: CAJA CON 2 FRASCOS 1 CON 6 ML Y 1 CON 8 ML. NUMERO DE CATALOGO: 6R019. PARA SU USO EN EL EQUIPO: CLAVE 533,PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d50a65f16be640dd9bfcfc8175be85e6/procedimiento,19/08/2024
,E-2023-00085112,AA-50-GYR-050GYR045-T-290-2023,25501,25501-0088,REACTIVOS QUIMICOS PARA USO DE LABORATORIO DE MEDICION,379-760-9512-00-01CICLOSPORINA PRETRATAMIENTO PARA LAS MUESTRAS NOMBRE COMERCIAL NPT PRETRATAMIENTO DE CICLOSPORINA. PRESENTACION: CAJA CON 4 FRASCOS DE 40 ML CADA UNA NUMERO DE CATALOGO: 6R719. PARA SU USO EN EL EQUIPO: CLAVE 533 819 0738,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d50a65f16be640dd9bfcfc8175be85e6/procedimiento,19/08/2024
,E-2023-00085112,AA-50-GYR-050GYR045-T-290-2023,25501,25501-0088,REACTIVOS QUIMICOS PARA USO DE LABORATORIO DE MEDICION,379-159-2904-00-01CICLOSPORINA CALIBRADORES NOMBRE COMERCIAL EMIT 2000 CALIBRADORES DE CICLOSPORINA. PRESENTACION: CAJA CON 6 FRASCOS 1 CON 2.5 ML Y 5 CON 2.0 ML. NUMERO DE CATALOGO: 6R119. PARA SU USO EN EL EQUIPO: CLAVE 533 819 0738 EQUIPO,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d50a65f16be640dd9bfcfc8175be85e6/procedimiento,19/08/2024
,E-2023-00085112,AA-50-GYR-050GYR045-T-290-2023,25501,25501-0088,REACTIVOS QUIMICOS PARA USO DE LABORATORIO DE MEDICION,379-159-2862-00-01CALIBRADORES DE TACROLIMUS NOMBRE COMERCIAL EMIT 2000 TACROLIMUS CALIBRADORES. PRESENTACION: CAJA CON 6 FRASCOS DE 2.5 ML CADA UNO. NUMERO DE CATALOGO: R109. PARA SU USO EN EL EQUIPO: CLAVE 533 819 0738 EQUIPO AUTOMATIZADO PARA,PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d50a65f16be640dd9bfcfc8175be85e6/procedimiento,19/08/2024
,E-2024-00027864,AA-50-GYR-050GYR014-I-151-2024,25401,25401-0122,CLAVOS INTRAMEDULARES CONDILO CEFALICO,ADQ MATERIALES DE OSTEOSINTESIS Y ENDOPROTESIS HGZ 24,PIEZA,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3e570dd611024b52ae1bf9ed0faac967/procedimiento,19/08/2024
,E-2024-00067021,AA-12-NCD-012NCD001-I-231-2024,25401,25401-0100,CATETER,"CATETER MAHURKAR ELITE EN KIT DE 13.5 CON DOBLE LUMEN, TERMOSENSIBLE, CON DISEÑO DE PUNTA SIMETRICA Y GRANDES RANURAS LATERALES CON CORTE LASSER, MARCAS DE PROFUNDICAS EN EL CUERPO DEL CATÉTER, CON EXTENSIONES RECTAS Y CONTIENE AGUJA INTRODUCTORA 18G, (1) GULA METÁLICA CON AVANZADOR EN J/RECTA DE 70 CM (0.35¨), ALA SUTURA DESMONTABLE , (2) APOSITOS DE TELA ISLAND, (1) DILATADOR DE TEJIDO -10 FR (1) , DILATADOR DE TEJIDO - 14 (2) , TAPONES DE SELLADO.",PIEZA,200,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ccfacc47175e4535b5458ae7ff9b7a91/procedimiento,19/08/2024
060.908.0502,E-2024-00067021,AA-12-NCD-012NCD001-I-231-2024,25401,25401-3775,"060.908.0502 TUBOS. ENDOBRONQUIAL PARA INTUBACION DE BRONQUIO IZQUIERDO DE PLASTICO GRADO MEDICO CON DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE """"BARRIL"""" QUE PERMITE SU SELLADO MARCAS NUMERICAS PARA DETERMINAR LA PROFUNDIDAD DE LA COLOCACION DEL TUBO TERMOSENSIBLE DE DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESION (TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO ROTULADOS CON VALVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CURVATURA BRONQUIAL PREFORMADA CON PUNTA ATRAUMATICA Y LINEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTERIL.INCLUYE: DOS CONECTORES DE PLASTICO EN ANGULO RECTO CON PUERTOS DE SUCCION ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y DOS CATETERES DE SUCCION EXTRALARGOS ESTERILES CALIBRE 35 FR DIAMETRO DEL LUMEN TRAQUEAL 6.0 MM DIAMETRO DEL LUMEN BRONQUIAL 6.0 MM. PIEZA.","TUBOS ENDOBRONQUEAL PARA INTUBACION DE BRONQUIO IZQUIERDO DE PLÁSTICO GRADO MÉDICO C/DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE ""BARRIL"" QUE PERMITE SU SELLADO CON MARCAS NUMÉRICAS PARA DETERMINAR LA PROFUNDIDAS DE LA COLOCACIÓN DEL TUBO TERMOSENSIBLE CON DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESIÓN ( TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO ROTULADOS C/VÁLVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CORVATURA BRONQUIAL PREFORMADA CON PUNTA ATRÁUMATICA Y LÍNEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTÉRIL , INCLUYE DOS CONECTORES DE PLÁSTICO EN ÁNGULO RECTO CON PUERTO DE SUCCIÓN ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y DOS CATÉTERES DE SUCCIÓN EXTRALARGOS ESTÉRILES CALIBER 41 FR DIÁMETRO DEL LUMEN TRAQUEAL 7.4 MM DIÁMETRO DE LUMEN BRONQUIAL 7.4 MM.",PIEZA,49,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ccfacc47175e4535b5458ae7ff9b7a91/procedimiento,19/08/2024
060.908.0502,E-2024-00067021,AA-12-NCD-012NCD001-I-231-2024,25401,25401-3775,"060.908.0502 TUBOS. ENDOBRONQUIAL PARA INTUBACION DE BRONQUIO IZQUIERDO DE PLASTICO GRADO MEDICO CON DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE """"BARRIL"""" QUE PERMITE SU SELLADO MARCAS NUMERICAS PARA DETERMINAR LA PROFUNDIDAD DE LA COLOCACION DEL TUBO TERMOSENSIBLE DE DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESION (TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO ROTULADOS CON VALVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CURVATURA BRONQUIAL PREFORMADA CON PUNTA ATRAUMATICA Y LINEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTERIL.INCLUYE: DOS CONECTORES DE PLASTICO EN ANGULO RECTO CON PUERTOS DE SUCCION ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y DOS CATETERES DE SUCCION EXTRALARGOS ESTERILES CALIBRE 35 FR DIAMETRO DEL LUMEN TRAQUEAL 6.0 MM DIAMETRO DEL LUMEN BRONQUIAL 6.0 MM. PIEZA.","TUBOS ENDOBRONQUEAL P/ INTUBACION DE BRONQUIO IZQUIERDO DE PLÁSTICO GRADO MÉDICO C/DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE ""S"" Y UN ORIFICIO TIPO MURPHY QUE SE ACOPLA C/LA ENTRADA DEL LÓBULO SUPERIOR DERECHO CON MARCAS NUMERICAS P/DETERMINAR LA PROFUNDIDAD DE LA COLOCACIÓN DEL TUBO TERMOSENSIBLE CON DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESIÓN ( TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO (ROTULADOS) C/VÁLVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CORVATURA BRONQUIAL PREFORMADA CON PUNTA ATRÁUMATICA Y LÍNEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTÉRIL , INCLUYE 2 CONECTORES DE PLÁSTICO EN ÁNGULO RECTO CON PUERTOS DE SUCCIÓN ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y 2 CATÉTERES DE SUCCIÓN EXTRALARGOS, ESTÉRILES CALIBER 35FR DIÁMETRO DEL LUMEN TRAQUEAL 6.0 MM DIÁMETRO DE LUMEN BRONQUIAL 6.0 MM.",PIEZA,105,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ccfacc47175e4535b5458ae7ff9b7a91/procedimiento,19/08/2024
060.908.0502,E-2024-00067021,AA-12-NCD-012NCD001-I-231-2024,25401,25401-3775,"060.908.0502 TUBOS. ENDOBRONQUIAL PARA INTUBACION DE BRONQUIO IZQUIERDO DE PLASTICO GRADO MEDICO CON DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE """"BARRIL"""" QUE PERMITE SU SELLADO MARCAS NUMERICAS PARA DETERMINAR LA PROFUNDIDAD DE LA COLOCACION DEL TUBO TERMOSENSIBLE DE DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESION (TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO ROTULADOS CON VALVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CURVATURA BRONQUIAL PREFORMADA CON PUNTA ATRAUMATICA Y LINEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTERIL.INCLUYE: DOS CONECTORES DE PLASTICO EN ANGULO RECTO CON PUERTOS DE SUCCION ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y DOS CATETERES DE SUCCION EXTRALARGOS ESTERILES CALIBRE 35 FR DIAMETRO DEL LUMEN TRAQUEAL 6.0 MM DIAMETRO DEL LUMEN BRONQUIAL 6.0 MM. PIEZA.","TUBOS ENDOBRONQUEAL P/ INTUBACION DE BRONQUIO DERECHO DE PLÁSTICO GRADO MÉDICO C/DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE ""S"" Y UN ORIFICIO TIPO MURPHY QUE SE ACOPLA C/LA ENTRADA DEL LÓBULO SUPERIOR DERECHO CON MARCAS NUMERICAS P/DETERMINAR LA PROFUNDIDAD DE LA COLOCACIÓN DEL TUBO TERMOSENSIBLE CON DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESIÓN ( TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO (ROTULADOS) C/VÁLVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CORVATURA BRONQUIAL PREFORMADA CON PUNTA ATRÁUMATICA Y LÍNEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTÉRIL , INCLUYE 2 CONECTORES DE PLÁSTICO EN ÁNGULO RECTO CON PUERTOS DE SUCCIÓN ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y 2 CATÉTERES DE SUCCIÓN EXTRALARGOS, ESTÉRILES CALIBER 35FR DIÁMETRO DEL LUMEN TRAQUEAL 6.0 MM DIÁMETRO DE LUMEN BRONQUIAL 6.0 MM.",PIEZA,17,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ccfacc47175e4535b5458ae7ff9b7a91/procedimiento,19/08/2024
060.908.0502,E-2024-00067021,AA-12-NCD-012NCD001-I-231-2024,25401,25401-3775,"060.908.0502 TUBOS. ENDOBRONQUIAL PARA INTUBACION DE BRONQUIO IZQUIERDO DE PLASTICO GRADO MEDICO CON DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE """"BARRIL"""" QUE PERMITE SU SELLADO MARCAS NUMERICAS PARA DETERMINAR LA PROFUNDIDAD DE LA COLOCACION DEL TUBO TERMOSENSIBLE DE DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESION (TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO ROTULADOS CON VALVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CURVATURA BRONQUIAL PREFORMADA CON PUNTA ATRAUMATICA Y LINEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTERIL.INCLUYE: DOS CONECTORES DE PLASTICO EN ANGULO RECTO CON PUERTOS DE SUCCION ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y DOS CATETERES DE SUCCION EXTRALARGOS ESTERILES CALIBRE 35 FR DIAMETRO DEL LUMEN TRAQUEAL 6.0 MM DIAMETRO DEL LUMEN BRONQUIAL 6.0 MM. PIEZA.","TUBOS ENDOBRONQUEAL P/ INTUBACION DE BRONQUIO IZQUIERDO DE PLÁSTICO GRADO MÉDICO C/DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE ""S"" Y UN ORIFICIO TIPO MURPHY QUE SE ACOPLA C/LA ENTRADA DEL LÓBULO SUPERIOR DERECHO CON MARCAS NUMERICAS P/DETERMINAR LA PROFUNDIDAD DE LA COLOCACIÓN DEL TUBO TERMOSENSIBLE CON DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESIÓN ( TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO (ROTULADOS) C/VÁLVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CORVATURA BRONQUIAL PREFORMADA CON PUNTA ATRÁUMATICA Y LÍNEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTÉRIL , INCLUYE 2 CONECTORES DE PLÁSTICO EN ÁNGULO RECTO CON PUERTOS DE SUCCIÓN ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y 2 CATÉTERES DE SUCCIÓN EXTRALARGOS, ESTÉRILES CALIBER 37 FR DIÁMETRO DEL LUMEN TRAQUEAL 6.0 MM DIÁMETRO DE LUMEN BRONQUIAL 6.0 MM.",PIEZA,40,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ccfacc47175e4535b5458ae7ff9b7a91/procedimiento,19/08/2024
060.908.0502,E-2024-00067021,AA-12-NCD-012NCD001-I-231-2024,25401,25401-3775,"060.908.0502 TUBOS. ENDOBRONQUIAL PARA INTUBACION DE BRONQUIO IZQUIERDO DE PLASTICO GRADO MEDICO CON DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE """"BARRIL"""" QUE PERMITE SU SELLADO MARCAS NUMERICAS PARA DETERMINAR LA PROFUNDIDAD DE LA COLOCACION DEL TUBO TERMOSENSIBLE DE DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESION (TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO ROTULADOS CON VALVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CURVATURA BRONQUIAL PREFORMADA CON PUNTA ATRAUMATICA Y LINEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTERIL.INCLUYE: DOS CONECTORES DE PLASTICO EN ANGULO RECTO CON PUERTOS DE SUCCION ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y DOS CATETERES DE SUCCION EXTRALARGOS ESTERILES CALIBRE 35 FR DIAMETRO DEL LUMEN TRAQUEAL 6.0 MM DIAMETRO DEL LUMEN BRONQUIAL 6.0 MM. PIEZA.","TUBOS ENDOBRONQUEAL P/ INTUBACION DE BRONQUIO DERECHO DE PLÁSTICO GRADO MÉDICO C/DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE ""S"" Y UN ORIFICIO TIPO MURPHY QUE SE ACOPLA C/LA ENTRADA DEL LÓBULO SUPERIOR DERECHO CON MARCAS NUMERICAS P/DETERMINAR LA PROFUNDIDAD DE LA COLOCACIÓN DEL TUBO TERMOSENSIBLE CON DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESIÓN ( TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO (ROTULADOS) C/VÁLVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CORVATURA BRONQUIAL PREFORMADA CON PUNTA ATRÁUMATICA Y LÍNEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTÉRIL , INCLUYE 2 CONECTORES DE PLÁSTICO EN ÁNGULO RECTO CON PUERTOS DE SUCCIÓN ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y 2 CATÉTERES DE SUCCIÓN EXTRALARGOS, ESTÉRILES CALIBER 39 FR DIÁMETRO DEL LUMEN TRAQUEAL 7.0 MM DIÁMETRO DE LUMEN BRONQUIAL 7.0 MM.",PIEZA,49,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ccfacc47175e4535b5458ae7ff9b7a91/procedimiento,19/08/2024
060.908.0502,E-2024-00067021,AA-12-NCD-012NCD001-I-231-2024,25401,25401-3775,"060.908.0502 TUBOS. ENDOBRONQUIAL PARA INTUBACION DE BRONQUIO IZQUIERDO DE PLASTICO GRADO MEDICO CON DISEÑO DEL GLOBO BRONQUIAL EN FORMA DE """"BARRIL"""" QUE PERMITE SU SELLADO MARCAS NUMERICAS PARA DETERMINAR LA PROFUNDIDAD DE LA COLOCACION DEL TUBO TERMOSENSIBLE DE DOBLE LUMEN (BRONQUIAL Y TRAQUEAL) CON GLOBO INDIVIDUAL DE ALTO VOLUMEN Y BAJA PRESION (TRAQUEAL Y BRONQUIAL) Y SUS RESPECTIVOS GLOBOS PILOTO ROTULADOS CON VALVULAS DE AUTOSELLADO TRAQUEAL Y BRONQUIAL CON ESTILETE PREINSERTADO QUE LE PERMITE CONSERVAR LA CURVATURA BRONQUIAL PREFORMADA CON PUNTA ATRAUMATICA Y LINEAS RADIOPACAS EMPAQUE INDIVIDUAL ESTERIL.INCLUYE: DOS CONECTORES DE PLASTICO EN ANGULO RECTO CON PUERTOS DE SUCCION ADAPTADOR Y TUBO TIPO CARLENS UNIDO A CONECTORES DE POLIPROPILENO Y DOS CATETERES DE SUCCION EXTRALARGOS ESTERILES CALIBRE 35 FR DIAMETRO DEL LUMEN TRAQUEAL 6.0 MM DIAMETRO DEL LUMEN BRONQUIAL 6.0 MM. PIEZA.",TUBOS ENDOTRAQUEALES DE PLÁSTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRILES DESECHABLES CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UN ASCALA EN MM PARA DETERMINAR LA PROFUNDIAD DE LA COLOCACIÓN DEL TUBO CON ORIFICIO. TIPO: MURPHY EMPAQUE INDIVIDUAL,PIEZA,8,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ccfacc47175e4535b5458ae7ff9b7a91/procedimiento,19/08/2024
060.345.3424,E-2023-00062758,AA-50-GYR-050GYR067-N-106-2023,25401,25401-4586,"060.345.3424 EQUIPOS. EQUIPO PARA ANESTESIA EPIDURAL CONTIENE: -AGUJA MODELO TUOHY CALIBRE 17 G, LONGITUD 75-91 MM. - SUJETADOR FILTRANTE DE 0.2 MICRAS CON O SIN ACTUADOR DESLIZABLE PARA INTRODUCIR Y OPRIMIR EL CATETER O FILTRO EPIDURAL DE 0.2 MICRAS Y UN ADAPTADOR LUER-LOCK PARA CATETER CON TAPON DE SEGURIDAD. - CATETER EPIDURAL, CALIBRE 19 G, LONGITUD 900 A 1050 MM, RADIOPACO, PUNTA ROMA, ORIFICIOS LATERALES, CON ADAPTADOR LUER MACHO. - 3 AGUJAS HIPODERMICAS: -UNA CALIBRE 18 O 19 G X 38 MM. -UNA CALIBRE 25 G X 16 MM Y -UNA CALIBRE 21 O 22 G X 38 MM. JERINGA PARA TECNICA DE PERDIDA DE RESISTENCIA DE 7 O 10 ML. -JERINGA DE 3 O 5 ML. -JERINGA DE 20 ML. -4 GASAS SECAS DE 10 X 10 CM. - SOLUCION DE IODOPOVIDONA, 30 A 40 ML. -3 APLICADORES. - CHAROLA PARA ANTISEPTICO. -CAMPO HENDIDO. CAMPO DE TRABAJO. PUEDE CONTENER: - 1 PORTA SUJETADOR FILTRANTE CON ADHESIVO - 1 FIJADOR DE CATETER EPIDURAL CON: CUERPO PRINCIPAL PARA FIJAR EL CATETER, CEJAS PARA EXTRAER EL CATETER, ADHESIVO NO ESTERIL, CUBIERTA ABSORBENTE PARA EL SITIO DE PUNCION, UNA TIRA ADHESIVA EXTENSIBLE PARA FIJAR EL CATETER A LA ESPALDA DEL PACIENTE. ESTERIL Y DESECHABLE. EQUIPO.","060.207.0013.02.01 CIRCUITO DE VENTILACION PARA ANESTESIA DE POLIVINILO CONSTA DE: DOS MANGUERAS, UN FILTRO, CONEXION EN ""Y"" DE PLASTICO, CODO, MASCARILLA Y BOLSAS DE 3 Y 5 L.",PIEZA,270,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/97eb201a6e5c4e44b1aa607f9a409ed4/procedimiento,19/08/2024
,E-2023-00033365,AA-51-GYN-051GYN032-N-88-2023,32401,32401-0002,ALQUILER DE EQUIPO E INSTRUMENTAL MEDICO,RENTA DE DOPPLER TRANSCRANEAL,PIEZA,16,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/0e811775489d4f4b909672948c74a3b9/procedimiento,19/08/2024
,E-2023-00033365,AA-51-GYN-051GYN032-N-88-2023,32401,32401-0002,ALQUILER DE EQUIPO E INSTRUMENTAL MEDICO,RENTA DE ASPIRADOR ULTRASONICO,PIEZA,12,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/0e811775489d4f4b909672948c74a3b9/procedimiento,19/08/2024
,E-2023-00090850,AA-12-NCD-012NCD001-I-340-2023,25401,25401-0222,FILTRO PARA SANGRE,FILTRO PRISMAFLEX TPE 2000 N CODIGO 107144 DESECHABLE DE UN SOLO USO,PIEZA,16,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/1c6eb9bd5d34417d8f6c95932983db38/procedimiento,19/08/2024
,E-2024-00030557,AA-51-GYN-051GYN032-N-24-2024,25401,25401-0605,INSUMO QUIRURGICO,"SET BASICO PARA BOMBA DE INFUSION VOLUMETRICA ""ALARIS TMVP 900TIG03-G",PIEZA,400,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/01be2cbe30e94d939366a1aaec53b571/procedimiento,19/08/2024
,E-2024-00030557,AA-51-GYN-051GYN032-N-24-2024,25401,25401-0605,INSUMO QUIRURGICO,"SET BASICO PARA BOMBA DE JERINGA PREFUSOR ""ALARIS TMVP 900TIG03-G",PIEZA,400,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/01be2cbe30e94d939366a1aaec53b571/procedimiento,19/08/2024
,E-2024-00030557,AA-51-GYN-051GYN032-N-24-2024,25401,25401-0605,INSUMO QUIRURGICO,CITRALOCK AL 46.7% C/20 VIALES,PIEZA,60,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/01be2cbe30e94d939366a1aaec53b571/procedimiento,19/08/2024
,E-2024-00067875,AA-47-AYO-047AYO940-I-43-2024,25401,25401-0182,ELECTRODO DE BROCHE,"ELECTRODO DE BROCHE PARA MONITOREO CONTINUO, DESECHABLE, CON PASTA CONDUCTIVA, CON RESPALDO DE TELA NO TEJIDA, PARA ADULTO.",PIEZA,"24,000",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d9174142ba824e0fb1c4e0763e4f3f44/procedimiento,19/08/2024
